"","1-C","1-D","2-C","2-D","3-C","3-D","4-C","4-D"
"ENSG00000127957",6.87205105225544,6.85119711649268,7.19863211968362,7.18079223518495,7.06410810205687,7.18235177441671,6.99148318873451,6.98615429662181
"ENSG00000127946",11.3074236189032,11.0498533520064,11.5394941257367,11.108674479874,11.4355543245136,11.2622375881055,11.3398077937112,10.9320639332767
"ENSG00000006606",4.12067052246093,4.56406106104409,3.85749312874597,3.95240901311199,3.7920765824711,4.13038613035502,3.95562592830126,4.40690432664439
"ENSG00000005486",11.4127346497113,11.9254535903457,11.383358313696,11.6845857610517,11.4991854460386,11.8756057444992,11.5601678876552,11.9598157563382
"ENSG00000127948",11.5824803738645,11.7137644869283,11.5312904152134,11.6903240607363,11.4597401780819,11.7049368674355,11.7048192910051,12.0040432580422
"ENSG00000189077",9.41578443181801,9.10535682326287,8.95421068128852,8.9318368282282,9.10360663339945,8.99123044487611,9.51704156418376,9.42124499447839
"ENSG00000127952",9.76491074360895,8.56343179175692,9.38453954431185,8.45657710927076,9.62566290678216,8.54481084674521,9.72963476435613,8.74868184119423
"ENSG00000280388",3.57827346342812,3.30927052744001,3.45362118157598,3.41454963497586,3.2451961430363,3.30302323279562,3.68533107471934,3.36288617013103
"ENSG00000146701",13.5724346935259,13.501188735345,13.7565514791226,13.265700181321,13.712663722255,13.3685584166156,13.4678800537093,13.5483965642733
"ENSG00000230882",4.04582567811762,4.56336264665493,4.10114821928006,4.67272357322039,4.10171185257381,4.71723573415788,4.13408329884799,4.76443460899352
"ENSG00000177679",8.27675382423696,8.44933440448081,8.26708637704386,8.27978020899692,8.27434791893613,8.4099773826726,8.42527434197184,8.32249529422404
"ENSG00000106211",12.520455498435,12.2815986934001,11.7762157432695,11.9275381246718,11.8988805350771,12.1768036214364,12.7936266430623,12.6678161790067
"ENSG00000170027",13.0642921762188,13.3575222334805,13.329605285459,13.4801950676349,13.2467080867288,13.3927780041253,12.9675420426867,13.3281737183814
"ENSG00000146700",6.34599455939408,6.96221457533413,6.22485807313575,6.91478047822426,6.27866269991643,6.79259830219431,6.30522063262311,6.974720682399
"ENSG00000188372",6.34616190529283,5.25489748741743,5.90786693107776,5.3656137239349,6.31578735190886,5.39227969754791,6.46594067741609,5.56264106042887
"ENSG00000091073",8.61160658127853,8.95089253818704,8.46165031435537,8.80612076706896,8.54852096706328,8.88562659879155,8.71649411301395,9.11287601731177
"ENSG00000205485",6.87713307260885,7.01743070947106,6.77990780010996,7.00433208737443,6.90748741857764,6.9791258742165,7.18613663459842,7.37686360831747
"ENSG00000146707",7.05907704215381,7.21488729214678,6.49205540858679,6.75715593919595,6.8255113105936,6.90674151191649,7.06376891318595,7.15355991017283
"ENSG00000265479",5.28401903207344,5.36362508994851,5.22435467249791,5.51034942570615,5.37824024118524,5.42790463541671,5.30090424739776,5.46822537796514
"ENSG00000205482",4.07159859999785,3.82061234852219,3.8704625280475,3.68747948023247,3.87128087158838,3.77395744157246,4.35149407001146,3.9105456083423
"ENSG00000214439",4.25812551727621,4.38517060267103,4.33884693298699,4.44038470717481,4.43272372028837,4.39421480516267,4.23084185484575,4.18253779866012
"ENSG00000213542",4.27842052635111,4.58434880311987,4.178078302288,4.50127056978383,4.19674051409635,4.58583104810519,4.25688248912151,4.57328370563307
"ENSG00000135205",5.16317837039417,4.65943236548878,4.57155803246712,4.79962663893984,4.86645105957862,4.7193765368359,5.31045922010112,4.78058329912453
"ENSG00000127951",4.31440031675542,5.01139025191693,4.48438424870578,5.46635218632329,4.38677214752356,5.05521190831435,4.55574830818705,4.79041670885884
"ENSG00000186088",6.63877409825572,6.59408693746189,6.54067547687384,6.63672495929976,6.81718654106272,6.81537899652844,6.42268339628169,6.59404065635044
"ENSG00000127947",10.7342589857485,10.7810715820963,10.7510876092155,10.8724904969954,10.8028930297217,10.8772576175149,10.5077373149753,10.7476653617244
"ENSG00000214293",9.77475717187754,8.87753204308367,9.06044082490999,8.7893502109179,9.18645891635283,8.84468600447076,9.31010520487073,9.10848683091084
"ENSG00000187257",12.05353443149,11.4291305080789,11.5167256618461,11.4113486722421,11.5914891650252,11.3239207388799,12.2702884381122,11.7862062674157
"ENSG00000135211",9.38088496698607,8.83787790118274,8.83862545234974,8.47776898255477,9.00754527939672,8.54385988690636,9.58267173663925,8.89924921764224
"ENSG00000006576",10.176268961072,10.4582473528989,10.5774553096035,10.6867654337924,10.4874871998633,10.6104301795596,10.0576304614431,10.4942873365145
"ENSG00000187391",7.7900528224242,8.14189268147578,7.74080982466048,8.05970016557368,7.78614050216392,8.06535715398455,7.69293154767261,7.9852903105371
"ENSG00000234456",10.1175402099626,8.99453433604605,9.86506244701547,8.97649213008667,10.0009543493151,9.02724944322772,9.79474849262788,8.90320278394802
"ENSG00000127955",10.8092208172792,11.1302662813594,11.1847986115178,11.1819548439612,11.1452953672325,11.1439611906005,10.4999180748003,10.9114907627926
"ENSG00000135218",5.53144699148115,6.10765678216862,5.46403731132197,6.15623271653435,5.28632825346034,6.22585904036698,5.41469114484484,5.85158181890948
"ENSG00000075223",9.20153014125875,10.6597944894287,9.372519404142,10.858487869755,9.41949867362332,10.8728245616676,8.94147583391464,10.3978047145835
"ENSG00000019991",5.38925663377976,6.23248608627071,5.42192674031115,6.49551007727478,5.39393765103436,6.57429322235501,5.2462898350942,6.13493365740429
"ENSG00000153956",9.53616966647668,9.57562661086712,10.3867556562429,9.92301898418965,10.1658642494033,9.80957526319469,9.41934585113856,9.07728233890226
"ENSG00000186472",9.74150273815146,8.6468076291707,9.42402861524146,8.56534756567981,9.46311587791749,8.79835224158023,9.70709135566512,8.60360437740481
"ENSG00000170381",8.46161151899662,8.77410440258441,8.87182103191299,8.99333676904198,8.63032888744398,8.96796706630284,8.31409537548282,8.37521590455837
"ENSG00000075213",8.95112584817037,9.32228559433592,9.27929201756229,9.51484656739906,9.13067549844969,9.48705316531719,8.69921466055896,8.95342840945345
"ENSG00000153993",8.52960953094349,8.90146111146952,9.32057392069224,9.00894724845907,8.96324128270109,9.18300330735098,8.41322377822416,8.44065736691811
"ENSG00000198822",4.14775518440504,3.96647871730221,3.87826177032146,3.9945318420387,3.78522810414857,4.13683233622135,3.85554526273322,4.16256037654432
"ENSG00000164659",10.102040762682,10.0783277287038,10.5201686581236,10.1633135027592,10.4941972638463,10.2312448579498,9.79826155435135,9.79954635769101
"ENSG00000224046",6.69108863927959,6.67027327575366,6.51766519023365,6.49169827740729,6.68921296946353,6.50996592139208,6.50438821930708,6.65793528382685
"ENSG00000135164",10.6833065640646,10.4729947655099,10.6283011609278,10.5412457906316,10.7368455164362,10.6053820528356,10.5199023855719,10.4367202726796
"ENSG00000135185",9.93112752894363,9.31759899400581,9.60048839807765,9.41131984373484,9.6546732430839,9.12111899309714,9.97842057243441,9.50281398190627
"ENSG00000182165",8.23997891312155,7.15379447986554,7.65983152089853,7.1030791677092,7.69059373136633,6.93504254980346,8.15526572358444,7.20890560966511
"ENSG00000005469",8.26020255418567,8.66490760761915,8.45217247587274,8.7035299090671,8.37842719962219,8.62420886902221,8.09959087007013,8.51807214613892
"ENSG00000005471",7.10062772128267,7.20626464309584,7.02032814018987,7.09738983307665,7.22236587817985,7.41138237183418,6.97960876968665,7.12977355944748
"ENSG00000085563",9.26229944410194,10.0151302331156,9.83405064191676,10.1581575890569,9.49984675197539,10.1800943900075,9.10575000038824,9.74356736772592
"ENSG00000105784",9.42782574282486,8.91874368300805,9.26045559928963,9.00608122659553,9.25285970123887,8.81148795626136,9.37921880448581,8.87508331276823
"ENSG00000075303",8.78499261259739,8.53452924021133,9.18339847330995,8.70798349044559,9.25104344512607,8.7514881491571,8.59322304611957,8.32516478052614
"ENSG00000006634",11.0514532597674,11.4353680927973,11.1549311019457,11.5194810725634,11.1328778381314,11.3017271663051,11.0411638709416,11.4273534860339
"ENSG00000008277",9.33269574636526,9.52861944701817,10.0738024029423,9.92251575434123,9.75158592641853,9.83778211609199,9.24533984155373,9.19891787164734
"ENSG00000075142",11.5837501269665,11.3558764241346,11.6458021155262,11.3081446702186,11.589650369998,11.2795811221321,11.6847001803915,11.4360417325054
"ENSG00000235436",3.2363964156705,3.48266335481599,3.40074370923192,3.51876625783518,3.31513491064589,3.4404378838556,3.30152170593235,3.33022510842886
"ENSG00000164647",8.31705688208128,7.83843617481553,8.4271859213574,7.95696185407251,8.45027781195225,7.92979526050831,8.20302295514577,7.97032480127518
"ENSG00000157214",8.70325681747397,8.00192136836281,9.28483652667424,8.04921963041806,9.14228899119857,8.16318768120039,8.60977701794654,7.86017341023118
"ENSG00000105792",7.31049797502389,6.79400215345973,7.24607231969307,6.82801001615417,7.45569160099629,6.75755804930873,7.25973260672522,6.65944558219533
"ENSG00000105793",11.0484500543586,10.4599175700248,10.8992827823553,10.5629528376266,11.0112343125484,10.4960015139827,10.4674752228629,10.3688180833613
"ENSG00000157224",10.2368714072549,10.6155442538456,10.8050442362121,10.8565456535718,10.628236362941,10.8609437851256,10.185500815517,10.5284272220606
"ENSG00000058091",9.1826066074396,9.28367377048283,9.62235699649562,9.34070017481906,9.52110904925495,9.28753023722827,8.94833624009144,8.97369738087421
"ENSG00000157240",9.33204830077589,9.29694743548796,9.5928095206768,9.53998455514914,9.43328248690135,9.31994222919623,9.33049829261218,9.22670862925652
"ENSG00000127989",8.60886245738564,8.4372469576221,8.4163832567638,8.5055716118499,8.43376719907418,8.28156645044357,8.52890273682738,8.55474067767257
"ENSG00000127914",12.2326999081677,11.6495284633481,11.4561896170023,11.7031944830395,11.6345128511802,11.6940051556172,12.4204544770488,12.0529972750296
"ENSG00000001630",8.73734159127915,9.16953331497614,9.60148786015827,9.53785571414108,9.16287113956177,9.37025769724269,8.46587719231218,8.50104616281244
"ENSG00000188693",3.65945843960099,3.8135445822665,3.72077237035508,3.71046637726065,3.7216027378769,3.75705128566514,3.552272729462,3.64597177550998
"ENSG00000001631",10.1548126381457,9.60666135291362,10.3446148635082,9.77885130389054,10.3998252742033,9.6182685413238,9.96037824644642,9.45215885069712
"ENSG00000001629",9.88554776319348,10.032641912219,10.191978256715,10.2053116369515,10.1681554783323,10.2835242064237,9.96765519940437,9.84102626966454
"ENSG00000157259",11.779914776734,10.5140920106768,11.0141220690132,10.529871897178,11.3428900444526,10.5339525205353,11.6241712182218,10.7852443137356
"ENSG00000244055",4.41243052212577,4.27160526325281,4.10516271467942,4.30378666683055,4.23787366785809,4.35279494516186,4.43250561088372,4.25125958534722
"ENSG00000127980",10.1166397987632,10.1674700719765,10.6619561406099,10.1728366132868,10.6164700434927,10.2724663393633,9.88236870288187,9.74062729300543
"ENSG00000127993",9.1417293800879,10.1686224599139,9.36220429863863,10.2710621570069,9.41346310045795,10.1427883058945,9.22191596121231,10.0597861265372
"ENSG00000234545",11.4066907035496,10.8641847208979,10.4545186270667,10.5367042161061,10.5755466837916,10.6218962743013,11.7797073012939,11.3992959404737
"ENSG00000105810",11.2693052679854,11.4949136433825,12.196550220125,11.9656782340604,11.7840833199687,11.8396747193363,10.916523993171,11.0001227854241
"ENSG00000205413",6.93517983497862,7.47797850425798,6.85382654454561,7.10153377320598,6.67829598643245,7.50779218876181,6.77230082234594,7.13443841938144
"ENSG00000177409",6.52098871514792,6.39409500550225,6.22706381675323,5.748442698766,6.28669233908616,6.2003187010587,6.40765085875608,6.5230356292239
"ENSG00000004766",9.28452773783558,9.71973489539994,9.7879074354964,9.88636355791708,9.69596148882231,9.72165859744203,9.19004034916884,9.3748742145488
"ENSG00000004948",3.11266118695363,3.41435981441046,3.33207458491765,3.33949936351012,3.24669702144818,3.35603799884055,3.16836485263573,3.26572637056695
"ENSG00000127928",8.82730928468317,8.41236318682679,8.06533596519941,8.36750064664079,8.17698326707677,8.19768251306425,8.97480740867922,8.80213547421608
"ENSG00000105825",8.19348963972401,7.33754980710646,7.08262750160128,6.42388369867074,7.70940173726191,7.70912376552332,8.42317893704209,8.163101183176
"ENSG00000234695",5.67946260575333,4.90310986827738,4.85056845640788,4.68552459343328,4.86758991961455,4.80714983157297,5.81838008741913,5.10029071968286
"ENSG00000127920",7.54748015087068,8.16351336422573,7.4288620257963,7.87095866606416,7.29162057306071,7.84371370833099,7.94164778395034,8.4154961096034
"ENSG00000105829",10.4647726697346,10.1863605228417,10.2152209148511,9.99470826587133,10.3685311291749,10.0567214928214,10.3849218931639,10.2201346487705
"ENSG00000236861",5.24604753118142,5.23835651558442,5.07024345374132,5.01846601263576,5.04601472559941,5.00634782703113,5.59547091422559,5.25997642542417
"ENSG00000164692",10.6624791971818,10.4058351976654,9.89457340336171,8.02527198323341,9.87096933312085,10.0220807684052,10.429426874438,10.3501112688158
"ENSG00000127995",8.47554047862434,8.74270445620162,8.55584402959143,8.72002798491019,8.68304189435285,8.83593041495921,8.5609677823381,8.72497238581879
"ENSG00000127990",9.14300542534667,8.76678108897749,9.35045602559276,8.88391370991024,9.43597026907785,8.86356145826994,8.93227640182132,8.67764075055023
"ENSG00000242265",6.33580910491225,7.90019457445869,6.39064848190667,8.21481025951231,6.10805285983522,7.97047533464975,5.94188062802549,7.33615026285011
"ENSG00000158528",9.07694558451202,9.16119839849389,9.33553029856555,9.37971968164456,9.25440818564496,9.37948831278879,9.06589057945238,8.98865026267167
"ENSG00000105854",9.16810920526791,9.54813296077602,9.49573691294942,9.57273845029679,9.43767504158765,9.6373884402604,9.1370571102222,9.54857681713964
"ENSG00000005981",3.49541121475704,3.94263526903623,3.45829001379465,4.20287105036124,3.43223118221605,4.21753573962403,3.4388351265103,3.90379217812616
"ENSG00000004799",7.866673548826,9.00405680829954,8.14142311323257,9.04106446672779,8.0915475742015,9.1687025402023,7.74430809932638,8.72332376495826
"ENSG00000158560",6.78779709346188,6.98067355415727,6.75703352784689,6.72796334718523,6.88898172117591,6.91991160154376,6.62848594417444,6.70119227130609
"ENSG00000004864",11.1504670173119,11.0723276046446,11.7169512363599,11.1520650193417,11.482442072218,11.1176820189652,10.8719403734741,10.8336067500669
"ENSG00000127922",12.3641422496423,12.0433827280878,11.6951434082479,11.7723841185272,11.62745059863,11.6838267183563,12.8059091738046,12.4503996350447
"ENSG00000231764",7.62149548734275,6.22737490261999,7.69442230618593,6.13684838811831,7.60160421321785,6.13567375322752,7.70029212844959,6.07824000450112
"ENSG00000006377",8.52957793050184,8.5953042044975,8.32281760255668,8.69889140126882,8.34717547996241,8.75833016595069,8.76245015474617,8.86609904199076
"ENSG00000105880",9.08536016152636,8.8597332480214,8.45322350867508,8.68789921055521,8.49904508121457,8.77824769795161,9.15636992737333,9.10073767051715
"ENSG00000196636",10.9142372471586,10.7673749854799,10.627253231876,10.6932433194853,10.6446025123898,10.6095551563516,10.7781449487761,11.0502918084623
"ENSG00000006128",4.73993437713001,5.05156457233636,4.907751878174,5.04467462481907,5.04625977601208,5.28628542874547,4.97695074740218,5.30178265351241
"ENSG00000070669",15.1025911926593,14.776722945883,14.7056158433888,14.1861652624731,14.985351447391,14.6009366398121,15.0976989140329,14.9158683959387
"ENSG00000238228",3.69050861143422,4.20346231863475,3.84853153276192,4.42529867787277,3.86943449678089,4.5455316778748,3.83572416160188,3.89299978283534
"ENSG00000183444",8.64408000971802,7.9961977613569,8.20868523713343,7.73480487266498,8.30270334499309,7.92098478132575,8.74423915313267,8.21741494792299
"ENSG00000243554",8.30255822439226,7.9691130254539,8.04796400755713,7.74905239489491,8.02117640648002,7.92462394878987,8.43961375616946,8.17247595214382
"ENSG00000164715",10.2520302220789,10.4644032209758,10.654293158279,10.9196852896911,10.6452679407394,10.7332895638371,10.0709146492983,10.3871830762012
"ENSG00000205356",9.8338648680482,9.84241858511551,9.90324455026265,9.86225578402137,9.80747396739699,9.81865211310442,9.90777549720292,9.83239705016759
"ENSG00000164713",11.3710605233985,11.2569427018439,10.9477523505477,10.3610520077619,11.0302698747201,10.9958246909248,11.4616849964234,11.3637980949973
"ENSG00000006453",10.8697226044658,10.617426721578,10.7528331662416,10.5062309577258,10.9244380853856,10.650573690808,10.6887956654339,10.6150506522265
"ENSG00000214389",7.83109968215498,7.53165016260447,7.65040558624828,7.72457461389236,7.81775308896497,7.3351762824397,8.005446018542,7.64289269687162
"ENSG00000106236",9.17158623163657,8.20560997362977,9.51068475692782,8.30693172358905,9.43270753686229,8.30545660296462,9.27150185187354,8.40407218364586
"ENSG00000166448",5.24792763908316,4.89012176764442,5.08991329490324,4.83827969560045,5.21937662846824,5.25848418819706,5.33312687977659,4.86146146804376
"ENSG00000196367",12.4081612777285,12.7118725031174,12.8695346817669,13.0601557111853,12.7310000050335,12.8999453049995,12.2869906245225,12.3973288564154
"ENSG00000242687",5.7352178905047,5.11987483061255,5.74282752403402,5.10986548397859,6.04647075484899,5.25804597425425,5.93049887877292,5.04257490254851
"ENSG00000198742",10.1794536948826,10.2850394923072,10.5544204803992,10.469203024161,10.3918719023687,10.448415097842,10.1247324912484,10.0312798823818
"ENSG00000002079",3.63272528017905,3.45906314637446,3.49228716090747,3.55196246864074,3.60744903912858,3.59821469777812,3.58515210402622,3.42750848084478
"ENSG00000241685",12.3367755175834,12.2526528848731,12.4743982658114,12.0002867542893,12.3680854796956,12.1796525867108,12.39409281063,12.1917241424202
"ENSG00000130429",10.7341305165611,10.5511717771667,10.7573756608156,10.474971020954,10.6819094058429,10.482748228382,10.7585056222203,10.606573450068
"ENSG00000106244",13.0101977897408,12.8951020475696,12.824378699985,12.774183761121,12.8072131418841,12.7554505329211,13.090759599005,13.1050607279126
"ENSG00000106245",11.9779008417295,11.7581165196638,11.4608856624336,11.4773410304913,11.7249852651002,11.4750256185986,11.9597106342529,11.9795197686275
"ENSG00000106246",9.69663608928495,9.93724518700193,9.43025855667385,9.93497914417126,9.32717582129069,9.74950921653258,9.93744152152814,10.1405012460586
"ENSG00000160917",10.9773857055617,10.7476548017371,10.8279406183767,10.7337131528752,11.106971793324,10.7013421234915,10.7413859075301,10.8296600965018
"ENSG00000241468",12.8639105402403,12.7254143225706,12.4940048599645,12.5077853430534,12.3911795325968,12.4603328772146,13.1680820188025,13.1360380697787
"ENSG00000198556",8.11077389821039,7.60774539346745,8.0500952106103,7.68371771990271,7.82754086777578,7.6539560999226,8.13088153028543,7.84100317878073
"ENSG00000160908",9.74738751159762,10.1862633332777,9.75322223982207,10.2379132681791,9.69980959680226,9.99818265188928,9.94021843574208,10.4083679172129
"ENSG00000196652",10.0623826637326,10.4931691014235,10.3235945269614,10.7259650113878,10.1914264194117,10.4797161860887,9.93457050371698,10.2769764057504
"ENSG00000221909",8.99169403698712,8.40157497111614,8.76705134534212,8.26616728690294,8.93283950931675,8.3390848891687,8.72014976781311,8.39444540665599
"ENSG00000197343",10.9199400884545,10.9935255217102,11.0165730760457,11.2513919839643,10.9725155776842,11.1065747244435,10.7131850009892,10.8300073842858
"ENSG00000244219",3.84860080819906,3.67364347130881,3.63408890419196,3.5632283968722,3.7559612761013,3.64632153322768,4.04080391238264,3.74077918180033
"ENSG00000197037",9.44968467174025,9.7311716262724,9.5953210903341,9.83717391494787,9.6523889518996,9.70135351040419,9.35352132907322,9.63596036044888
"ENSG00000106258",6.09761736191773,6.43617239634383,5.76985640071716,6.45630940292837,6.02078148391692,6.58487563453593,6.00565907940606,6.5711538477973
"ENSG00000146833",10.4122821540032,10.6054611598518,10.5199433470084,10.6466034081429,10.6387782357945,10.6561276387655,10.2305208506308,10.580123145252
"ENSG00000106261",11.7474190700213,11.0055535390371,11.7510028947507,11.0684289558802,11.6866190723961,11.1735106483116,11.8386643156049,10.9089766030807
"ENSG00000166529",8.67428816790626,8.75412007688767,8.53145217618153,8.77593548921624,8.60770867930712,8.76159436290019,8.67059349012927,8.94934693215417
"ENSG00000166526",9.82140324934445,9.60865158199047,9.68638113444556,9.66746308597611,9.77929242519676,9.68554171578071,9.66898904256619,9.64132777090287
"ENSG00000168090",13.1262859513202,12.952537555051,12.7326932512695,12.7318538472299,12.7907619792505,12.7224544915849,13.2700300224941,13.1545066026371
"ENSG00000166508",14.105896898701,14.4921216697711,14.448143982731,14.6151898297696,14.3130051852427,14.3590529187717,14.1229868688813,14.3572013660935
"ENSG00000207547",4.65225451486376,4.57881546897811,4.70821141784555,4.59423452277159,4.52992409171633,4.50396097458111,5.1041513377524,4.61962930134909
"ENSG00000221838",9.20443923676287,9.47217393257656,9.17537550298468,9.37461917713741,9.07037818847419,9.42615785729636,9.15956639832447,9.43106928590738
"ENSG00000106290",10.8514279288199,10.6471369471982,10.7681704414639,10.5104239437549,10.9371326842769,10.5330329137043,10.7146406620303,10.6483687513159
"ENSG00000166997",9.07748503234035,8.99311208266924,8.81855700775549,8.94465598054671,8.9021406527542,8.95910819367094,9.08901435040046,9.29281878564708
"ENSG00000214309",7.01377998149934,7.86125436878917,6.86734990588301,7.58865839012402,6.75690510905295,7.55523356999784,7.2060432435549,8.13546384593805
"ENSG00000188186",11.0683904939815,11.2966546462748,10.8767489442217,11.0568002314668,10.7672074078204,10.9641569198932,11.0876982834445,11.4540211463679
"ENSG00000146826",8.98355685563847,8.80975466840414,8.79210655169372,8.91683738957274,8.83790317692143,8.79231380617624,9.07870609810745,8.89970106620772
"ENSG00000197093",5.51544177017204,6.14017567501011,5.46313701899075,5.96916048094037,5.41273331890716,5.95713378043183,5.72690578827487,6.09239136455626
"ENSG00000213420",7.09640324654229,6.64573262809916,7.2353842675045,6.73004131177343,7.27911077729951,7.0093262211041,7.21209699285931,6.94947484147573
"ENSG00000066923",6.55017818414035,7.32957944968438,6.85574915055738,7.56803402690176,6.69901477867805,7.60984448171257,6.6425729594671,7.26744252666227
"ENSG00000239521",7.93600735857253,7.9918679068222,8.10859996088486,8.06791138609089,8.04757556517494,7.98317310123568,7.81645214212209,7.68751513157044
"ENSG00000213413",4.00741698878342,4.65314504955758,4.24838969994642,4.72349070445197,3.96408946677496,4.63878416918888,3.98718081478687,4.14116743198739
"ENSG00000214300",8.32266944062453,7.97414584422835,8.00893920204594,7.71046606834699,8.24993239060388,7.82147305643338,8.11458332100668,7.93987138879765
"ENSG00000078319",8.83936798652419,8.70733384201187,8.73098251133891,8.42734130707694,8.72688505515293,8.57847290308993,8.90127346205051,8.87179757340728
"ENSG00000242294",6.75194201539724,6.7361808888385,6.68478151167086,6.87844569279029,6.84386889429473,6.91714566982272,6.91227781641044,6.96691399549125
"ENSG00000272752",5.59128940658131,5.41068034735512,5.38242278729492,5.49324629292748,5.52130921609433,5.36739229655464,5.5150099173596,5.23894416308691
"ENSG00000121716",7.37423095695421,7.12593309775651,6.95988944392763,7.29183015680047,7.16591866712632,7.19984594931687,7.90162396902997,7.40823008889991
"ENSG00000085514",4.58516156424532,4.38050451223839,4.62181607698681,4.50654553259052,4.64932631241183,4.58339959427618,4.93423342983573,4.79563836564693
"ENSG00000078487",7.18279241026926,6.21392167273479,6.78778363253642,6.16108709043581,6.809652871105,6.39506549874872,6.92258173985853,6.09940296299056
"ENSG00000146834",11.5684102426211,11.9504594599754,11.8001503628563,12.1234036985259,11.6716009772114,11.9269078757737,11.5749065388812,11.9937300766288
"ENSG00000160813",10.4519950617004,10.1085453047386,9.80096388930112,9.596267221106,9.92585422912907,9.89675547742814,10.6062713178743,10.3355397845821
"ENSG00000166925",10.8823221804394,11.2987630604709,10.7962083861933,11.33912758735,10.7420937975625,11.1884548177723,10.8883713191022,11.3627927258948
"ENSG00000166924",6.37201429764148,7.06298258955946,6.02051458822882,7.14329117129644,6.06851896307995,7.31102659022159,6.30213883210514,7.18024963821798
"ENSG00000106351",8.40958233822832,8.37894389234735,8.50384040460439,8.67795385778688,8.47009105378691,8.35133307720564,8.13435640376231,8.26077348552104
"ENSG00000184414",6.21462816162563,6.89442636762906,5.54602264305543,6.95212553141072,5.7719737883951,6.18372645950605,6.59163587214578,7.56099666874111
"ENSG00000274272",6.8716842842701,7.0518566127352,6.5005580987604,6.87627482994414,6.64853651406667,7.01261958359675,7.12731885658747,7.41522488622965
"ENSG00000077454",8.58123078611302,9.12998899098566,8.70000297228515,9.21505353107536,8.79602731381589,9.25527949959965,8.66924880954579,9.03694429603039
"ENSG00000106336",5.12371159839903,4.95297520682024,5.10366105406381,4.84698877333617,5.03010428133798,4.89688663188804,5.13620453958912,4.82674466791146
"ENSG00000224729",4.73042239818325,4.10885952360594,4.49329691476765,4.12885041907468,4.68187115183462,4.26387713092722,4.52399238309586,4.33659753513103
"ENSG00000106333",9.3387283247463,9.21979791007751,8.82895418432689,8.94097459204298,9.06157045135633,9.23494165980642,9.44244942977079,9.53547304713238
"ENSG00000106330",9.13782762470592,9.28019138325749,8.88991748152514,9.05599824451281,8.89587359747605,9.21787327156461,9.1700838683304,9.43037785983191
"ENSG00000172354",13.0073118939475,13.2547149390028,12.994477186616,12.9090041826998,12.982202774241,13.090978823622,13.0846124159236,13.4013389899107
"ENSG00000146830",11.042101972375,10.5965755984692,10.8716718957742,10.6713114073171,10.9134591382943,10.6961983835035,11.2914526001257,10.7002931869542
"ENSG00000172336",11.9825652645172,12.0060275295743,11.5680368725573,11.8088516169894,11.5482346738857,11.7159644861139,12.2742448203303,12.3349802800916
"ENSG00000196411",11.208254911412,11.4525993217742,11.6285158361451,11.7440145157846,11.5476219765804,11.6388688081367,11.1702375842248,11.2437407583691
"ENSG00000146828",10.2747937220076,10.6588508837801,10.3442911416267,10.7155184530667,10.1601259805383,10.5973906627156,10.385108865256,10.687935158167
"ENSG00000087077",11.6682360204797,11.5737043068469,11.5752354449412,11.6046002051702,11.6879761301132,11.5170569870834,11.66507057468,11.6919600530293
"ENSG00000087087",12.6414296460543,13.0778461760955,12.7174441897806,13.2009255374333,12.7435933334054,12.946829946508,12.8588952807368,13.1923580432401
"ENSG00000176125",6.87586409500991,6.75818915761621,6.82709377512788,7.00836023822094,6.68954008360652,6.69154842593259,6.91184018124432,7.26858249705784
"ENSG00000087085",6.1370822567286,5.18311375531942,5.84351069678863,5.42122409274264,5.67560583796256,5.55956278630022,5.98076158234119,5.61095440327948
"ENSG00000169894",6.10857432788415,6.0507841723918,5.7475909343377,5.95991278799618,5.58185635454211,6.16455382391123,5.94312482913554,6.15041982185595
"ENSG00000169871",10.5667868080641,10.1199883780286,9.71793492674131,10.0188645640312,9.87153848379922,10.0267628842434,10.5843012321974,10.2441437698516
"ENSG00000106366",9.04625613388726,9.0646097246244,8.51525627457115,7.12501929661438,8.3602465082302,8.61368650014702,8.45032368459341,8.90446518720096
"ENSG00000106367",11.4494032699121,11.6931705694313,11.5007387746844,11.582811833934,11.4794262065934,11.5538538479165,11.4230178777138,11.7580718332452
"ENSG00000128564",5.13636761673464,5.24853322183434,4.79217823189912,5.29963915923031,5.01186830481366,5.21506490305133,5.39822888239954,5.61938176008506
"ENSG00000106397",11.2099734349188,10.8254389527812,11.1784902862975,10.8858363617245,11.1881673585323,10.8601703164993,11.1442363507834,10.926533851626
"ENSG00000106400",12.5338617838094,12.1499938168541,11.8326985579955,11.8872323550674,11.9174781298313,11.8701565589938,12.8339879856759,12.4994713997269
"ENSG00000106404",8.68834848115289,7.99943354181213,8.43923063824545,8.21207110715211,8.76593814476925,8.13336469050132,8.69826979739836,8.27606209672805
"ENSG00000214253",10.68091715812,10.375235280998,10.5301934618615,10.1070623011099,10.657214146753,10.1634360454529,10.7255842728977,10.495057469253
"ENSG00000232445",8.44095392890149,8.33801304444251,8.26218754526309,8.42701336297314,8.36699458199554,8.26402022852815,8.18114472593984,8.29845604947814
"ENSG00000128581",10.1257957101868,9.9188909751038,9.88962254794829,9.79271650546169,10.0058316878527,9.79165559514702,10.0939984729299,9.95312948402958
"ENSG00000160963",8.0710995401285,8.10355548809168,8.45711680530749,7.88395059218468,8.47278189160361,8.23131490758904,8.21279722360605,8.17823678087716
