,ID,log2FoldChange,pvalue,padj,X1.C,X1.D,X2.C,X2.D,X3.C,X3.D,X4.C,X4.D,Gene.Name,gene_type,x,ENSEMBLE,X.1,X,Accession,Cont_Global_Rep1,Cont_Global_Rep2,Cont_Global_Rep3,Cont_Global_Rep4,Cont_PISA_Rep1,Cont_PISA_Rep2,Cont_PISA_Rep3,Cont_PISA_Rep4,DZNep_Global_Rep1,DZNep_Global_Rep2,DZNep_Global_Rep3,DZNep_Global_Rep4,DZNep_PISA_Rep1,DZNep_PISA_Rep2,DZNep_PISA_Rep3,DZNep_PISA_Rep4,cont_global_mean,cont_global_sd,dznep_global_mean,dznep_global_sd,FC_global,log10FC_global,pval,p.adjust,protein_type,cont_pisa_rep1_norm,cont_pisa_rep2_norm,cont_pisa_rep3_norm,cont_pisa_rep4_norm,dznep_pisa_rep1_norm,dznep_pisa_rep2_norm,dznep_pisa_rep3_norm,dznep_pisa_rep4_norm,rep1_sm,rep2_sm,rep3_sm,rep4_sm,pisa_sm_mean,pisa_sm_sd,pval.pisa,log10.pvalue_pisa,protein_type.pisa,Gene.Name
2008,ENSG00000142867,1.24424538383913,8.03027241562046E-18,2.42712442536681E-16,753.841013706529,2036.05522245913,904.388990126258,1953.89111132165,917.282470531063,1955.41196903604,685.433014355506,1787.61232658406,BCL10,up,A2TDT2,ENSG00000142867,312,312,O95999,4971.6,5216.4,5225.1,5426.1,3350,3282.5,3595.3,3752,6424.3,6833.7,7750.2,6159.5,3988.9,4935.4,4257.8,4784.4,5209.8,186.01306405734,6791.925,696.454269257262,1.30368248301278,0.115171830148481,0.0165488240992353,1.78123286021798,Up with DZNep,0.673827339287151,0.629265393758147,0.688082524736369,0.691472696780376,0.620908114502747,0.722214905541654,0.549379370854946,0.776751359688286,0.921464711063242,1.14771114494059,0.798420757837782,1.12332903859398,0.997731413108898,0.167142684188609,0.952952522589192,0.020928735973592,ns,BCL10
2009,ENSG00000142937,-0.887235635381588,0.0162395414597531,0.0377697253406158,105306.502344157,47926.6540003799,50251.1734434813,30199.9402313387,62416.4140445931,36114.662576534,132053.289905183,75000.9682748307,RPS8,ns,P62241,ENSG00000142937,2555,2555,P62241,147338.8,154810.9,112040.6,124774.5,152437.3,139018.7,145053.5,160901.2,127985.5,135694.9,130521.2,112634.1,156806.7,146212,123520.4,149549.6,134741.2,19800.2081899829,126708.925,9916.51030499977,0.940387387079824,-0.0266932044709262,0.504774283652113,0.29690277886787,ns,1.03460391967357,0.897990386981795,1.29465122464535,1.28953592280474,1.22519113493325,1.07750549210029,0.946362736474994,1.32774710323073,1.18421273265601,1.19990760226494,0.730978906488297,1.02963173010557,1.0361827428787,0.217494065030357,0.911200455590173,0.040386071786453,ns,RPS8
2010,ENSG00000142945,1.22289734628188,1.20594644701178E-16,3.21282971141129E-15,2759.45892542881,8340.11751703083,3846.10836077386,7406.42319031898,3702.27387764149,8257.81529856606,3199.40363127068,7537.44656268923,KIF2C,up,B7Z6Q6,ENSG00000142945,21,21,Q99661,19080.8,18464.7,17489.8,17619.5,15828.9,13892.8,15395.5,15017.7,25512.5,25804.2,26210.5,24357.7,21638.9,20185.1,19350.2,19896.3,18163.7,748.769715377609,25471.225,795.621649508526,1.40231478167994,0.146845511920112,1.11171470873769E-05,4.95400664829122,Up with DZNep,0.829572135340237,0.752397818540242,0.880255920593717,0.852334061693011,0.848168544830965,0.782240875516389,0.73826138379657,0.816838207219893,1.02241686852597,1.03966393341497,0.838689483961239,0.958354527797926,0.964781203425025,0.0910489191210321,0.40775283349756,0.389603012340221,ns,KIF2C
2011,ENSG00000142949,0.304039679540616,0.295481131838324,0.411210883023144,5577.49854312929,8678.40197047281,11540.1106479487,12573.8450247129,8715.07925370772,11299.759183259,6023.86036283906,6780.32693034746,PTPRF,ns,G1UI20,ENSG00000142949,2371,2371,P10586,998.4,1066.7,863,502.8,711.7,729.2,915.8,460.8,1015.5,1200.9,1299.6,638.6,863.9,1200.8,972.7,615.3,857.725,251.302996069154,1038.65,291.545245202181,1.21093590603049,0.0831211568557441,0.384207350748387,0.415434330367289,ns,0.712840544871795,0.683603637386332,1.0611819235226,0.916467780429594,0.850713934022649,0.999916729119827,0.74846106494306,0.963513936736611,1.19341406734328,1.46271417300071,0.705308909200546,1.05133421742875,1.10319284174332,0.315381461022124,0.674352269918431,0.171113176290515,ns,PTPRF
2012,ENSG00000143079,1.62959745927117,2.38681802820832E-07,1.70250179144269E-06,957.331839492341,3732.91906264668,1732.89144110076,4829.96083866278,1364.27851818243,4081.83611557611,753.116838657068,2236.48414427257,CTTNBP2NL,up,A0A024R0C7,ENSG00000143079,798,798,Q9P2B4,789.8,827.8,717.2,784.7,791.5,674.5,792,811.6,901.8,936.2,887,869.1,759.3,901.7,774.1,749.7,779.875,45.9954617326536,898.525,28.453397570999,1.15213976598814,0.061505166513865,0.00709499688887568,2.14904779064265,Up with DZNep,1.00215244365662,0.814810340661996,1.10429447852761,1.03428061679623,0.841982701264138,0.963148899807733,0.87271702367531,0.862616499827408,0.840174273478732,1.18205286769584,0.790293749217086,0.834025588238747,0.9116366196576,0.181640100683657,0.196835947934988,0.705895583932553,ns,CTTNBP2NL
2013,ENSG00000143106,-0.164838300312454,0.320772659347739,0.438705472818823,6997.30953213484,6140.81510524312,6622.66291091469,5568.50912764957,6310.7959032142,4537.00489105402,6275.25742453058,7131.32444192344,PSMA5,ns,P28066,ENSG00000143106,2906,2906,P28066,25798,26026.5,28037.1,27505.8,31469,37079.6,32568.7,30257.3,27096.3,26376.7,26476.9,30153.6,30789.6,33940.5,36407.7,30697.2,26841.85,1099.07091217992,27525.875,1780.48917318622,1.02548352665707,0.0109286882642125,0.542118295633528,0.265905935721425,ns,1.21982324211179,1.42468637734617,1.16162869911653,1.10003344749107,1.13630274244085,1.28676066376764,1.3750741212151,1.01802769818529,0.931530653960693,0.903188718744231,1.18374668451365,0.925451585592402,0.985979410702744,0.132406543127485,0.838996330863536,0.0762399384432949,ns,PSMA5
2014,ENSG00000143149,0.202851894199936,0.263008488505392,0.375204491966393,4792.82558612188,7193.75947641241,7015.48734887674,5753.75024702466,6264.21515275754,6640.97289307336,4632.58175219583,6549.70356536966,ALDH9A1,ns,B9EKV4,ENSG00000143149,1669,1669,P49189,49893.8,45279.6,44665.8,42558.3,51259,50799.4,53158.8,49207.5,42087.6,45313.1,42710.7,42828.3,54632,50357.3,54005.3,49871.8,45599.375,3091.06462606332,43234.925,1423.06262775045,0.94814731561562,-0.0231241801846351,0.233506687173432,0.631700677577803,ns,1.0273621171368,1.12190478714476,1.19014548043469,1.15623744369488,1.29805453387696,1.11131880184759,1.26444427274664,1.16445901424992,1.26348296498859,0.990564274777618,1.06242832790896,1.00711062472494,1.08089654810003,0.12554302965005,0.177409532030748,0.751023049683875,ns,ALDH9A1
2015,ENSG00000143155,-0.139422962403164,0.248687086574573,0.35887442228205,5451.08757559568,5009.87485472796,5138.85787479441,4382.16056747777,5664.04009879679,4563.77952490566,5196.61362137552,5521.46085517593,TIPRL,ns,O75663,ENSG00000143155,3348,3348,O75663,3048.8,3198.4,4120.3,4035.9,2682.3,3352.1,2967.7,3008.7,3540.7,3518.8,3440.3,3975.7,2744.1,3045,3544.6,3044.7,3600.85,555.524379903049,3618.875,241.757073319479,1.00500576252829,0.00216855193269093,0.955341116460739,0.0198415304634498,ns,0.879788769351876,1.04805527763882,0.72026308763925,0.745484278599569,0.775016239726608,0.86535182448562,1.03031712350667,0.765827401463893,0.880911721909735,0.825673838917338,1.4304733106394,1.02728846663613,1.04108683452565,0.27317335650655,0.915693165955661,0.0382500270481425,ns,TIPRL
2016,ENSG00000143156,0.0892945207050191,0.714640620683206,0.794224779299846,682.927544114504,985.831637778654,1148.11869822544,979.361744174411,1051.65001992526,822.24036860526,579.072719024479,898.868627401298,NME7,ns,Q9Y5B8,ENSG00000143156,1966,1966,Q9Y5B8,1196.9,1437.5,1588.6,1657.3,900.1,1312,1059.9,1000.6,1269.4,1218.3,1209.5,1494.8,856.1,1006.9,1163.2,1011.5,1470.075,203.950228814124,1298,133.831411360213,0.882948148903968,-0.0540647996003225,0.215445548635334,0.666662474530277,ns,0.75202606734063,0.912695652173913,0.66719123756767,0.603753092379171,0.674413108555223,0.82647952064352,0.961719718892104,0.676679154401927,0.89679485571575,0.905536822351417,1.44144536789508,1.1207878898564,1.09114123395466,0.25548086869214,0.614988511788975,0.211132996929064,ns,NME7
2017,ENSG00000143162,0.507835106236422,0.00218294873653707,0.00655021783935455,3467.05202418402,5186.72597650057,3859.50010297711,3911.00380732808,3756.91668106179,5470.66228439676,2974.86523001629,5424.71154108768,CREG1,ns,O75629,ENSG00000143162,314,314,O75629,3707.2,4176.5,3982.9,3960.9,4331.3,4349.4,4090.9,3871.6,5138.5,5084.1,4769.9,5095.4,5211.5,6136.9,5123.1,4592.8,3956.875,192.584394919907,5021.975,169.676778513345,1.26917706523456,0.10352221554619,0.000180040378910865,3.74463008172154,Up with DZNep,1.16834807941303,1.04139830001197,1.0271159205604,0.977454618899745,1.01420648049042,1.20707696544128,1.07404767395543,0.901362012795855,0.868068770224659,1.15909250613084,1.04569275235207,0.922152287551168,0.998751579064685,0.130202578864275,0.955694900447078,0.0196807313644808,ns,CREG1
2018,ENSG00000143164,0.0740722863472407,0.63150651583442,0.727214701318368,1880.74854135371,2253.7181415639,2548.89493268555,2603.84582147687,2307.5387149297,2283.6171581852,1985.3921795125,2044.11050812035,DCAF6,ns,Q58WW2,ENSG00000143164,2030,2030,Q58WW2,3336.5,3423.4,3025.5,2832.2,3513.7,2942.1,3106.4,2794.6,2919.6,2789.9,2967.5,2971.1,3679.4,3347.9,3079.9,2771.6,3154.4,274.438493412762,2912.025,84.7333611985267,0.923162883591174,-0.0347216649504578,0.175350285464144,0.756093522765645,ns,1.05310954593137,0.859408774902144,1.02673938192034,0.986724101405268,1.26024112892177,1.20000716871572,1.03787700084246,0.932853152031234,1.19668569503586,1.39631710050012,1.01084756182361,0.945404242890883,1.13731365006262,0.20283878581961,0.205892894269808,0.686358641398788,ns,DCAF6
2019,ENSG00000143179,-0.157841302129179,0.181676626128071,0.27858930017648,6087.76720475886,5525.01042994256,7070.83988331684,6215.24225312001,6185.38619044628,5167.50433336688,6102.28765131547,5903.95814343181,UCK2,ns,A0A024R912,ENSG00000143179,2830,2830,Q9BZX2,9703,11458,11794.3,12791.7,9551.9,14067.8,10861.3,12680.4,10958.7,12678.5,11481.3,12851.7,9421.8,12679.9,11858,12555.1,11436.75,1287.12497839176,11992.55,919.943568921485,1.04859772225501,0.0206089100121179,0.511267411681169,0.291351888435381,ns,0.98442749665052,1.22777098970152,0.920893991165224,0.9912990454748,0.859755262941772,1.00011042315731,1.03280987344639,0.976921341145529,0.873355595883962,0.814574078998599,1.12152960422682,0.985496097877927,0.948738844246826,0.135265862651807,0.449381678354262,0.347384638084775,ns,UCK2
2020,ENSG00000143190,0.304204244082228,0.149987722198297,0.239995432185615,4260.97456418169,4694.26362202605,3264.90674915274,4765.5291449671,3224.82118546077,4880.75664179446,5555.44532481555,5791.45894100361,POU2F1,ns,P14859,ENSG00000143190,997,997,P14859,2551.7,2413.5,3003.9,2827.6,2577.7,2311.8,2348.9,2286.3,2926.2,2800.9,3182.5,3430.5,2417.7,2469.3,2701.8,2533.1,2699.175,266.276414965101,3085.025,279.765823204575,1.14295108690618,0.0580276449698438,0.0927935156879483,1.03248237075672,ns,1.01018928557432,0.95786202610317,0.781950131495722,0.808565567972839,0.826225138404757,0.881609482666286,0.848955223880597,0.738405480250692,0.81789140926695,0.920392977945792,1.08568972583547,0.91322894456408,0.934300764403072,0.111216311337044,0.351657483917695,0.453880135567304,ns,POU2F1
2021,ENSG00000143222,0.776030270468306,0.00536993987605552,0.0144392724538869,4301.05609047284,6906.2630374282,2947.0760675289,5384.07340444567,3032.22769799575,5289.28573249854,5528.58666437842,9490.43271684274,UFC1,ns,Q9Y3C8,ENSG00000143222,764,764,Q9Y3C8,9489.5,10633.1,10333.1,11012.6,11211.7,14893.7,11914.4,11332.7,12946.6,12810.3,10999.6,15360.3,15536.2,17341.7,16800.8,15053,10367.075,647.756128878763,13029.2,1789.6036190546,1.25678650921306,0.0992615101877333,0.0523029326971733,1.28147395896273,ns,1.18148479898836,1.40069217819827,1.15303248783037,1.02906670541017,1.20002162729983,1.35373098210034,1.52740099639987,0.979993880327858,1.01568943445345,0.966472864752959,1.32468166553914,0.952313271020902,1.06478930894161,0.175377513758948,0.616847971368742,0.209821859194114,ns,UFC1
2022,ENSG00000143224,-0.0388555081704708,0.784277484349783,0.848539842412181,770.798582522013,719.19456187532,719.582947721386,620.155051820968,790.976974100516,731.55209265615,718.737753297544,851.618962381455,PPOX,ns,P50336,ENSG00000143224,3088,3088,P50336,162.5,179.1,401.7,378.4,223.6,220.5,232.3,159.3,287.2,152.5,191.5,373.5,179.4,124.3,254.6,151.3,280.425,127.12171005248,251.175,99.2623921734712,0.89569403583846,-0.0478403176143527,0.729962059302509,0.136699712295668,ns,1.376,1.23115577889447,0.578292257903908,0.420983086680761,0.624651810584958,0.815081967213115,1.32950391644909,0.405087014725569,0.453962071646045,0.662046169287387,2.29901731914592,0.962240592417798,1.09431653812429,0.829791046336652,0.737915058070873,0.131993627247726,ns,PPOX
2023,ENSG00000143228,0.136270148475888,0.514458685899218,0.626437779664633,3551.83986826144,3435.44640653684,2232.84981668882,2948.55538274878,2807.38599867612,3200.86429207048,3810.70674281972,4044.3463272937,NUF2,ns,Q9BZD4,ENSG00000143228,3079,3079,Q9BZD4,636.1,538.4,707.8,632.8,277.8,359.1,266.7,351.9,595.9,601.7,652.1,580.4,285,382.6,373.3,398.1,628.775,69.4800870753629,607.525,31.0471013139713,0.966204127072482,-0.0149311117874235,0.605275490774882,0.218046911477714,ns,0.436723785568307,0.666976225854383,0.376801356315343,0.55609987357775,0.478268165799631,0.635865049027755,0.572458211930685,0.685906271536871,1.09512735876582,0.953354893891794,1.51925730185429,1.23342281508534,1.20029059239931,0.241436016939134,0.330575629421616,0.480729166487011,ns,NUF2
2024,ENSG00000143256,-0.647720463181615,0.164545361814371,0.258227530510854,8938.18036292527,3839.93666453986,2514.0764029571,3265.88147420003,3396.81164868534,2628.23260679181,10943.2926085034,6728.57729723049,PFDN2,ns,B1AQP2,ENSG00000143256,3157,3157,Q9UHV9,35302.1,39679.1,37940.6,38481.2,39258.6,41843.3,40375.3,38777.2,38947.7,36646.8,36267.5,41292.1,40328.2,45530.7,40844.6,39318.3,37850.75,1847.88354340851,38288.525,2326.35462240104,1.01156582102072,0.00499414689531358,0.778643959179588,0.108661081365088,ns,1.11207548559434,1.05454256774977,1.06417136260365,1.00769206781493,1.03544496850905,1.24241952912669,1.12620390156476,0.952199088929844,0.931092342131492,1.1781596752209,1.05829187022036,0.944930618531691,1.02811862652611,0.11511890297423,0.679568637111043,0.167766672539767,ns,PFDN2
2025,ENSG00000143294,0.857520706385929,3.09803002924392E-05,0.000146083854896612,8942.8051544204,14626.9481638401,6832.46687209897,14878.888866676,7184.18497427649,11703.106086766,10171.9118807491,18819.9915742132,PRCC,ns,A0A0S2Z456,ENSG00000143294,309,309,Q92733,6347.4,6196.6,7400.9,7587.3,7725.4,8793,7796.5,7291.7,9806.4,8609.3,9217.3,11709.9,9133.2,10885.3,11086.9,9141.1,6883.05,712.336814061064,9835.725,1341.63577366089,1.42897770610413,0.155025453289581,0.0137625817133882,1.86130008945029,Up with DZNep,1.21709676402937,1.41900396991899,1.05345295842398,0.961040159213422,0.931350954478708,1.26436527940715,1.2028359714884,0.780630065158541,0.765223425124673,0.89102307407874,1.14180321187565,0.812276217257622,0.90258148208417,0.167712958619907,0.467904379807169,0.329842889586228,ns,PRCC
2026,ENSG00000143314,-0.764154006599082,0.0233555966928067,0.0515112121032206,5770.19818875979,2762.50521497128,2782.80402983568,2214.03407461797,3567.01054458466,1985.64139435241,6815.65367252559,4187.22031437751,MRPL24,ns,Q96A35,ENSG00000143314,2369,2369,Q96A35,2152.7,2121.1,1807.7,1774.4,1759.4,1509.5,1659.2,1655.2,2044.3,1833.3,1846.2,1703.6,1768,1692.4,1439.4,1535,1963.975,200.554188437938,1856.85,140.583415332914,0.945455008337682,-0.0243591332341589,0.419062560034201,0.377721138252002,ns,0.81729920564872,0.711659044835227,0.917851413398241,0.932822362488729,0.864843711783985,0.923144057164676,0.779655508612285,0.901033106362996,1.0581727056709,1.2971718182524,0.849435428470605,0.965921425767581,1.04267534454037,0.189948635639126,0.726796572237332,0.138587129605504,ns,MRPL24
2027,ENSG00000143319,-0.565013340608492,0.00626171774363137,0.0165072222383172,4963.94287144177,2985.60970705366,4105.90815951694,3452.73338591752,4029.2349145007,2723.23937207183,6327.90039898735,3970.09685369109,ISG20L2,ns,Q9H9L3,ENSG00000143319,744,744,Q9H9L3,708.2,969.5,827.4,902.7,792.5,594.9,705.5,780.8,1326.3,1205.9,1418,1035.5,1020.5,548.6,723.2,872.6,851.95,112.042149806817,1246.425,165.277168719699,1.46302599917836,0.165252043964932,0.00973595366618644,2.0116215015988,Up with DZNep,1.1190341711381,0.613615265600825,0.852671017645637,0.864960673534951,0.769433763100354,0.454929927854714,0.510014104372356,0.842684693384838,0.687587370381919,0.741392780391907,0.598137023327692,0.974246250920202,0.75034085625543,0.160538365683324,0.171455475384876,0.765848641249134,ns,ISG20L2
2028,ENSG00000143320,-0.622616328522575,0.117153613033965,0.196701091339966,8555.86426599435,4211.77748467716,3443.46331186276,2764.11965954488,3857.24445127613,3592.11942545092,10440.4984851204,6511.45383654407,CRABP2,ns,P29373,ENSG00000143320,332,332,P29373,29654.4,26557.1,29762.9,28416.5,21057,20222.3,23065.4,23286.1,24047.6,23164.9,26000.8,22008.1,19053.6,19950.7,19658.8,19865.2,28597.725,1491.21736929932,23805.35,1685.12803964565,0.832421110420497,-0.0796569144973182,0.00550412080646937,2.2593120426128,Down with DZNep,0.710080123017158,0.761464918985883,0.774971524952206,0.819457005612936,0.792328548379048,0.861246972790731,0.756084428171441,0.902631303929008,1.11582978131033,1.13103959396808,0.975628657089137,1.10149928275231,1.08099932877997,0.0712750894516258,0.181176845530511,0.741897306112155,ns,CRABP2
2029,ENSG00000143321,0.127935663886988,0.55301999335809,0.661601297245959,9676.60540498136,14817.4032180567,18033.3200508986,15192.1879772713,12786.4160003519,12440.7040644855,10956.1847655132,13777.7773213813,HDGF,ns,P51858,ENSG00000143321,1079,1079,P51858,59777.1,61475.1,60352.4,60191,63079.8,61612.6,68056.5,67288.3,63343.2,63853.7,63687.2,65861.2,62066.7,69458.5,65734.7,63985.5,60448.9,725.770014077003,64186.325,1136.63702612869,1.06182784136684,0.02605410845425,0.00246875519445331,2.60752197323907,Up with DZNep,1.0552502546962,1.00223667793952,1.12765192436423,1.11791297702314,0.979847876330845,1.08777564964912,1.03214931728825,0.97152040958865,0.928545500908636,1.08534807555183,0.915308434267222,0.869048333418298,0.949562586036496,0.0940484074263352,0.19576748981594,0.708259427782194,ns,HDGF
2030,ENSG00000143337,0.811855642980695,2.50783169375028E-06,1.47308121199317E-05,1945.49562228556,3822.7050167774,2780.12568139503,4792.10721861657,2320.0796862065,4134.52168541321,2174.47714898988,3441.35060227856,TOR1AIP1,ns,Q5JTV8,ENSG00000143337,723,723,Q5JTV8,200.5,197.6,213.1,259.1,260.7,295.5,221.1,220,305.4,284.5,239.1,326.3,358.5,329.4,342.7,274.8,217.575,28.4892231086306,288.825,37.2844359842907,1.32747328507411,0.123025789820067,0.0249005886478412,1.60379038609754,Up with DZNep,1.3002493765586,1.49544534412955,1.03754106053496,0.849093014280201,1.17387033398821,1.15782073813708,1.43329150982852,0.842169782408826,0.902803996795691,0.774231397143443,1.38143112050863,0.991846321009668,1.01257820886436,0.261624324745298,0.923248157311137,0.0346815504740631,ns,TOR1AIP1
2031,ENSG00000143353,-1.20862587096922,1.00879357345994E-06,6.37023961660557E-06,1943.95402512052,726.449992512146,953.492044871514,591.966185829105,1530.89427943124,518.218719709197,1598.62746921786,770.619536633153,LYPLAL1,down,Q5VWZ2,ENSG00000143353,1073,1073,Q5VWZ2,4677.3,4126.3,5749.7,5303.2,3609.7,4125.4,4329.1,4562.3,3873.7,4061.9,4266.4,4094.6,2851.7,3332.4,3755.1,3824.8,4964.125,710.94285928383,4074.15,160.943602958718,0.820718656359379,-0.0858056941972733,0.0844261428383339,1.07352305180569,ns,0.771748658414042,0.999781886920486,0.752926239629894,0.860291899230653,0.736169553656711,0.820404244319161,0.880156572285768,0.934108337810775,0.953898067240639,0.820583224253201,1.16898113780497,1.08580394473798,1.0073165935092,0.15277279352868,0.962374928658497,0.0166556995575473,ns,LYPLAL1
2032,ENSG00000143368,0.503265020452829,0.0556742957693052,0.106969462661966,5574.4153487992,6564.3508686678,3246.15831006819,5789.18767855729,3550.88643865736,4930.85111803301,5843.37016470156,8530.81452013022,SF3B4,ns,B3KUJ0,ENSG00000143368,1839,1839,Q15427,7892.7,6378.7,7133.6,6652.4,4494.3,4106.1,5215.9,5964.1,8014.6,8177,10385.3,6383.8,4726.2,5914.9,5013.7,6254.1,7014.35,663.520411642827,8240.175,1643.42777627535,1.17475959996293,0.0699490027002189,0.239568771196041,0.620569794718294,ns,0.5694249116272,0.643720507313402,0.731173600986879,0.896533581865192,0.589698799690565,0.723358199828788,0.482768913753093,0.97968294746076,1.03560414665637,1.123714704768,0.660265787907948,1.09274539992421,0.978082509814131,0.214998079064038,0.903440257534707,0.0441005610674795,ns,SF3B4
2033,ENSG00000143373,0.332313663583691,0.0580882664367124,0.110827213890739,2429.55713210939,3389.19303622708,3097.95636301887,3303.73509424625,2873.67398971059,3682.80770140003,2069.19120007634,2809.10508463209,ZNF687,ns,Q8N1G0,ENSG00000143373,1301,1301,Q8N1G0,330.1,296.5,361.8,388.2,228.1,231.3,205.3,205.2,473.5,343.1,370.6,611.2,244.4,219.2,328,233.7,344.15,39.6646358023534,449.6,121.475676577659,1.30640708993172,0.116078528671253,0.181365533629668,0.741445241954284,ns,0.691002726446531,0.780101180438449,0.567440574903261,0.528593508500773,0.516156282998944,0.638880792771787,0.885051268213707,0.382362565445026,0.746967071538586,0.818971703661196,1.55972503088027,0.723358420593368,0.962255556668355,0.40038356967702,0.778736756153532,0.108609326243977,ns,ZNF687
2034,ENSG00000143374,0.441980928034419,0.00136980153095649,0.00433282809146067,2728.62698212793,4440.32354973716,3731.83216063945,4606.06070307028,3232.88323842442,3992.01153749318,3269.23614840722,4578.71753882764,TARS2,ns,U3KQG0,ENSG00000143374,3366,3366,Q9BW92,4911.6,4950.5,5346.9,5203.2,4400.4,4361.9,4172.2,3734,5269.2,4533.4,4667.7,5850,4570.1,3880.7,4617.4,4045.8,5103.05,207.699662975172,5080.075,604.830408048405,0.995497790537032,-0.00195969953274428,0.946434937971168,0.0239092359540709,ns,0.895919863181041,0.881102918897081,0.780302605247901,0.717635301353014,0.867323312836863,0.856024176115057,0.989223814726739,0.691589743589744,0.968081352451945,0.971537101689078,1.26774383178237,0.963706415063244,1.04276717524666,0.150018660275212,0.681005947282196,0.166849095340428,ns,TARS2
2035,ENSG00000143375,-0.291582166308132,0.358983707375014,0.477561583555785,517.976647454793,666.592689758336,1340.95978595226,816.671717592807,1009.54818778175,861.970470449632,636.01307915119,519.746315218272,CGN,ns,Q9P2M7,ENSG00000143375,1530,1530,Q9P2M7,240.2,300.7,325.8,351.9,316.9,372.5,289.6,290.5,259.3,206.4,244,308,254.7,218.8,302.2,269.2,304.65,47.7817608158874,254.425,42.067911365632,0.835138683735434,-0.078241399271047,0.166459352664777,0.778691798605282,ns,1.31931723563697,1.23877618889258,0.888888888888889,0.825518613242399,0.982259930582337,1.06007751937985,1.23852459016393,0.874025974025974,0.744521411567931,0.855745798865824,1.39334016393443,1.05875986320048,1.01309180939217,0.284934032065178,0.847748599399674,0.0717329190650581,ns,CGN
2036,ENSG00000143376,-0.203114127623196,0.1112122886031,0.188548605387096,2440.34831226469,2367.08424526429,2939.9338050205,2660.22355346059,2909.50533621571,2550.49979883543,2975.93957643378,2210.60932771408,SNX27,ns,Q96L92,ENSG00000143376,2881,2881,Q96L92,534.7,658.2,1074.8,1153.2,606.8,883.4,550.1,457.1,745.1,608.7,450.8,1307,460.5,386.7,724.6,457.9,855.225,304.717031303908,777.9,372.668619553619,0.909585196878015,-0.0411566162254523,0.759326843704065,0.119571246682759,ns,1.13484196745839,1.3421452446065,0.511816151842203,0.396375303503295,0.618037847268823,0.635288319369147,1.60736468500444,0.350344299923489,0.544602565811865,0.473337980313304,3.1405118404704,0.883870152421281,1.26058063475421,1.26602102640551,0.907880719981401,0.0419712066074633,ns,SNX27
2037,ENSG00000143379,0.475322911843688,0.000134502131193818,0.000550752349424291,2529.76094783725,3751.96456806835,2856.01222054679,4228.32989877932,3053.72650589882,3527.34208548727,2561.24185928452,3791.22312183026,SETDB1,ns,Q15047,ENSG00000143379,3485,3485,Q15047,506.8,496.5,875.6,819.7,368.3,566.6,430.8,392.3,594.7,593.3,539,995.8,333.6,432.9,611.3,430.1,674.65,201.10648091662,680.7,211.661412008267,1.00896761283629,0.00387722590764322,0.968290714174713,0.0139942329737749,ns,0.726716653512234,1.14118831822759,0.492005481955231,0.47858972794925,0.560955103413486,0.729647733018709,1.13413729128015,0.431914038963647,0.771903465680029,0.639375396123877,2.30513141189623,0.90247243879302,1.15472067812329,0.774425337147296,0.9840196854122,0.00699621337721812,ns,SETDB1
2038,ENSG00000143390,0.772699485814323,2.77807791804515E-06,1.61542905298321E-05,3545.67347960126,6287.73757563883,4129.12051266924,6774.99259210127,4168.97716587067,6237.62598956637,2811.56457455856,5740.83429991092,RFX5,ns,P48382,ENSG00000143390,824,824,P48382,1208.7,962.9,1300,1197.1,1085.4,909.8,1127.6,1146.7,1420.3,1271,1562.3,1427.5,1151.3,1139.5,1126.4,1297.3,1167.175,143.748144915566,1420.275,119.032667084853,1.21684837320882,0.0852364658379128,0.036222320174856,1.44102373494784,Up with DZNep,0.897989575577066,0.944854086613355,0.867384615384615,0.957898254114109,0.810603393649229,0.896538158929976,0.720988286500672,0.908791593695271,0.902686863740394,0.948864138528989,0.831220975923088,0.948734993296075,0.907876742872136,0.0555349880177221,0.15694733372823,0.804246057835571,ns,RFX5
2039,ENSG00000143393,0.710166223471665,0.00495364853046409,0.0134486347681815,2327.81171921648,4654.35875352351,3980.02578280637,5896.30536932637,3358.29295119234,5065.5879851574,2105.71897827083,3646.09915069788,PI4KB,ns,Q9UBF8,ENSG00000143393,3228,3228,Q9UBF8,1931.7,1833.6,1645.3,1601.8,1350.5,1500.9,1352.3,1314.5,1604,1831.5,1698.7,1790.2,1503,1430.5,1461.6,1573,1753.1,155.874671878831,1731.1,101.286952104734,0.987450801437454,-0.00548453336885094,0.822020134809151,0.0851175445896174,ns,0.699125122948698,0.818553664921466,0.821916975627545,0.82063928080909,0.937032418952618,0.781053781053781,0.860422676164125,0.878672773991733,1.34029287204056,0.954187629382512,1.04684864977656,1.07071742060096,1.10301164295015,0.165980086448537,0.144429585784489,0.8403438342814,ns,PI4KB
